9.998823474542125611e-01,-1.533920628498810015e-02,-9.999576445519638979e-01,-9.203754782060022399e-03,-2.886579864025407005e-15,5.102892194038904927e-02,2.422444562129359102e+00
9.998823474542125611e-01,-1.533920628498810015e-02,-9.999247018391445030e-01,-1.227153828572000692e-02,-1.443289932012703503e-15,1.789125397587586486e-01,2.422364651517285417e+00
9.998305817958234032e-01,-1.840672990580482019e-02,-9.998823474542125611e-01,-1.533920628498806026e-02,-1.533980787885649288e-01,2.428543486679434205e-01,2.422276474774707200e+00
9.996188224951786383e-01,-2.760814577896573974e-02,-9.996988186962042500e-01,-2.454122852291232629e-02,-5.368932757599748085e-01,5.816214106996641098e-01,2.421676101428474670e+00
9.989412931868568712e-01,-4.600318213091462299e-02,-9.990777277526453615e-01,-4.293825693494102147e-02,-1.188835110611372148e+00,1.211199178081216576e+00,2.419397752954330461e+00
9.977230666441916362e-01,-6.744391956366405094e-02,-9.977230666441916362e-01,-6.744391956366417584e-02,-1.668204106825634581e+00,1.832784219349121058e+00,2.415194064095048887e+00
9.954807554919269386e-01,-9.496349532963899165e-02,-9.954807554919269386e-01,-9.496349532963890838e-02,-2.214684762509894878e+00,2.296974818771638116e+00,2.409868424974025647e+00
9.917097536690995252e-01,-1.284981107937931688e-01,-9.920993131421917965e-01,-1.254549834115462614e-01,-2.794721247929153662e+00,2.682468197271460131e+00,2.403142492504821703e+00
9.863080972445986694e-01,-1.649131204899699221e-01,-9.868094018141854162e-01,-1.618863937801121589e-01,-3.238137569427344431e+00,3.182011044098500996e+00,2.392719060908885531e+00
9.789481753190621971e-01,-2.041089660928168681e-01,-9.801821359681173185e-01,-1.980984107179537823e-01,-3.613243808965004966e+00,3.431782467512017654e+00,2.382372503560816757e+00
9.685220942744172667e-01,-2.489276057457201485e-01,-9.722264970789362692e-01,-2.340419585835434857e-01,-4.107593086310963315e+00,3.556668179218778647e+00,2.371444045876995865e+00
9.569403357322088244e-01,-2.902846772544623311e-01,-9.629532668736838774e-01,-2.696683255729150352e-01,-4.201369646195379559e+00,3.619111035072158700e+00,2.359470549227914660e+00
9.415440651830208063e-01,-3.368898533922200511e-01,-9.523750127197657678e-01,-3.049292297354026515e-01,-4.555054083714713542e+00,3.650332462998850502e+00,2.346193878125765409e+00
9.238795325112867385e-01,-3.826834323650897818e-01,-9.405060705932682952e-01,-3.397768844068270178e-01,-4.731896302474385863e+00,3.665943176962194627e+00,2.331485997421337775e+00
9.039892931234433382e-01,-4.275550934302820849e-01,-9.296408958431812142e-01,-3.684668299533725988e-01,-4.820317411854219358e+00,3.366952376366736388e+00,2.320988091529460728e+00
8.819212643483550496e-01,-4.713967368259976420e-01,-9.179007756213904967e-01,-3.968099874167102525e-01,-4.864527966544134330e+00,3.217456976069009045e+00,2.307914369931373777e+00
8.577286100002721181e-01,-5.141027441932216613e-01,-9.078861164876660395e-01,-4.192168883632242382e-01,-4.886633243889090039e+00,2.835913118343015071e+00,2.298737380930094609e+00
