9.998823474542125611e-01,1.533920628498793709e-02,-9.999576445519638979e-01,9.203754782060022399e-03,2.886579864025407005e-15,-5.102892194038904927e-02,2.422444562129359102e+00
9.999971983348270310e-01,2.367133814668423864e-03,-9.999919502981816644e-01,-4.012398140645511216e-03,-1.297267185354692431e+00,1.321629363419702718e+00,2.422364651517285417e+00
9.997371314632652606e-01,-2.292745022024805443e-02,-9.995501445586486566e-01,-2.999180742777084532e-02,-2.529659542524919758e+00,2.598389665622508726e+00,2.422276474774707200e+00
9.982195202268873135e-01,-5.964720813251007253e-02,-9.977277391891672398e-01,-6.737476124241972841e-02,-3.675317417943842369e+00,3.742953311670148775e+00,2.421676101428474670e+00
9.943107512851077079e-01,-1.065182138361540076e-01,-9.934437547605753371e-01,-1.143219407078532590e-01,-4.703804394869680827e+00,4.714659997488094945e+00,2.419397752954330461e+00
9.868219055511344706e-01,-1.618101564316279939e-01,-9.857005579160669217e-01,-1.685064097414528117e-01,-5.580403007058968079e+00,5.474177599446298892e+00,2.415194064095048887e+00
9.747255840617387035e-01,-2.234055410581892442e-01,-9.738316398703925625e-01,-2.272706254387972802e-01,-6.278221817947066796e+00,5.995983025082990636e+00,2.409868424974025647e+00
9.573196814279736344e-01,-2.890311878511434562e-01,-9.576502265070060416e-01,-2.879340960551217132e-01,-6.790775230822877262e+00,6.279482753016941921e+00,2.403142492504821703e+00
9.342781595175172482e-01,-3.565449770345399116e-01,-9.374512506727465944e-01,-3.481165790537751881e-01,-7.135252698703586915e+00,6.349239303680844770e+00,2.392719060908885531e+00
9.055945206066456921e-01,-4.241445086845043733e-01,-9.138999522084466642e-01,-4.059394996220482832e-01,-7.344979763100857539e+00,6.244534219004628461e+00,2.382372503560816757e+00
8.714607169491340732e-01,-4.904653084719664546e-01,-8.878709363192591741e-01,-4.600925998530752681e-01,-7.460661089831988946e+00,6.009288231615137477e+00,2.371444045876995865e+00
8.321550536223254468e-01,-5.545430251394607435e-01,-8.603138435271211470e-01,-5.097647404789704684e-01,-7.519010569988259007e+00,5.681182035240596839e+00,2.359470549227914660e+00
7.879639657697476984e-01,-6.157213563361367825e-01,-8.321625924498368132e-01,-5.545317121023528584e-01,-7.548738880424006759e+00,5.288881417182967226e+00,2.346193878125765409e+00
7.391399821825460625e-01,-6.735518441361328934e-01,-8.042828395097163519e-01,-5.942466777948259837e-01,-7.570259631046043047e+00,4.852856133014082474e+00,2.331485997421337775e+00
6.858870131089070954e-01,-7.277080494597691906e-01,-7.774450327409011541e-01,-6.289508892326165501e-01,-7.597070918485609781e+00,4.387435392999072370e+00,2.320988091529460728e+00
6.283506094537135711e-01,-7.779302742528707570e-01,-7.523039027512826715e-01,-6.588162398614567650e-01,-7.639075112465829598e+00,3.904112161089786426e+00,2.307914369931373777e+00
5.666438669676957529e-01,-8.239628195664512322e-01,-7.294045119002858790e-01,-6.840826397589006014e-01,-7.700419973251152683e+00,3.410111072524782294e+00,2.298737380930094609e+00
5.008506786336696104e-01,-8.655337068607973361e-01,-7.091739398312608689e-01,-7.050335616580298836e-01,-7.784562881012851321e+00,2.912519763840838660e+00,2.289905449672539284e+00
4.310518158307044545e-01,-9.023271757345294741e-01,-6.919288950391089266e-01,-7.219656530680373940e-01,-7.892321057534994466e+00,2.416848612231649707e+00,2.281855829612724484e+00
3.573431088034152991e-01,-9.339731808733645613e-01,-6.778791601642002451e-01,-7.351733429709476075e-01,-8.023650208896993874e+00,1.928340336049969128e+00,2.277362803785081269e+00
2.798475870002963828e-01,-9.600444406641348571e-01,-6.671286782272923821e-01,-7.449424989129737051e-01,-8.178627151912284177e+00,1.452628583668627016e+00,2.273625310424484791e+00
1.987390900093467805e-01,-9.800524343637215807e-01,-6.596838178406471132e-01,-7.515432525671347230e-01,-8.356417079229565559e+00,9.949709125024668310e-01,2.273260966659458759e+00
1.142528650900709875e-01,-9.934517013014322329e-01,-6.554554776944945260e-01,-7.552338159538951601e-01,-8.556827110012221738e+00,5.612414915745929100e-01,2.273918408490904763e+00
2.670671759837298098e-02,-9.996433120043972664e-01,-6.542674497672334999e-01,-7.562632505781836656e-01,-8.779301407623128384e+00,1.571988075819358843e-01,-2.277690011721547059e+00
